xx;mark;mark_1;mark_2;mark_3;name;ada;no_seri;merk;type;thn_pengadaan;thn_operasional;berfungsi;kalibrasi;harga;pendanaan;distributor;akl_akd;keterangan
;1033;;;10902018;Antidecubitus Matras;Ya;202110T04P09-0084;MEDINA;T04;2023;2024;Baik;Belum;27464000;APBD;;20902025282;
;1033;;;10902018;Antidecubitus Matras;Ya;202110T04P09-0087;MEDINA;T04;2023;2024;Baik;Belum;27464000;APBD;;20902025282;
;1033;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2020;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1033;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2020;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1033;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2020;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1033;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2020;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1033;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2020;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1033;;;20903056;Tiang infus;Ya;1,90136E+15;MAK Infuse Stand;36103;2019;2020;Baik;Belum;1338454;APBD;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1033;;;20903056;Tiang infus;Ya;1,90136E+15;MAK Infuse Stand;36103;2019;2020;Baik;Belum;1338454;APBD;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1033;;;20903056;Tiang infus;Ya;1,90136E+15;MAK Infuse Stand;36103;2019;2020;Baik;Belum;1338454;APBD;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1033;;;20903056;Tiang infus;Ya;1,90136E+15;MAK Infuse Stand;36103;2019;2020;Baik;Belum;1338454;APBD;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1033;;;20903056;Tiang infus;Ya;1,90261E+14;MAK Infuse Stand;36103;2019;2020;Baik;Belum;1338454;APBD;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1033;;;20902045;ICU Bed Electric;Ya;6,2446E+17;SYAS PREMIUM BED 4 MOTOR;SBM4-BED;2023;2024;Baik;Belum;63237000;APBD;;;tempat tidur
;1033;;;20902045;ICU Bed Electric;Ya;6,2446E+17;SYAS PREMIUM BED 4 MOTOR;SBM4-BED;2023;2024;Baik;Belum;63237000;APBD;;;TEMPAT TIDUR
;1033;;;20902045;ICU Bed Electric;Ya;6,2446E+17;SYAS PREMIUM BED 4 MOTOR;SBM4-BED;2023;2024;Baik;Belum;63237000;APBD;;;TEMPAT TIDUR
;1033;;;20902045;ICU Bed Electric;Ya;6,2446E+17;SYAS PREMIUM BED 4 MOTOR;SBM4-BED;2023;2024;Baik;Belum;63237000;APBD;;;TEMPAT TIDUR
;1033;;;20902045;ICU Bed Electric;Ya;6,2446E+17;SYAS PREMIUM BED 4 MOTOR;SBM4-BED;2023;2024;Baik;Belum;63237000;APBD;;;TEMPAT TIDUR
;1033;;;20902045;ICU Bed Electric;Ya;6,2446E+17;SYAS PREMIUM BED 4 MOTOR;SBM4-BED;2023;2024;Baik;Belum;63237000;APBD;;;TEMPAT TIDUR
;1033;;;10902007;Bed patient;Ya;20711;SUPRAMAK BED;-unknown-;2011;2011;Baik;Belum;13000000;APBD;;;
;1033;;;10902007;Bed patient;Ya;20711;SUPRAMAK BED;-unknown-;2011;2011;Baik;Belum;13000000;APBD;;;
;1033;;;10902007;Bed patient;Ya;20711;SUPRAMAK BED;-unknown-;2011;2011;Baik;Belum;13000000;APBD;;;
;1033;;;10902007;Bed patient;Ya;20711;MAK;-unknown-;2011;2011;Baik;Belum;16335450;APBD;;;
;1033;;;10902007;Bed patient;Ya;20711;MAK;-unknown-;2011;2011;Baik;Belum;16335450;APBD;;;
;1033;;;10902007;Bed patient;Ya;20711;MAK;-unknown-;2011;2011;Baik;Belum;16335450;APBD;;;
;1033;;;10902007;Bed patient;Ya;20711;MAK;-unknown-;2011;2011;Baik;Belum;16335450;APBD;;;
;1033;;;10902007;Bed patient;Ya;20711;MAK;-unknown-;2011;2011;Baik;Belum;16335450;APBD;;;
;1033;;;11501050;X-Ray Film Viewer;Ya;2,10851E+12;Karixa;KA27-02A;2021;2022;Baik;Belum;3050333;DAK;;;
;1033;;;11402026;Kursi roda;Ya;2,10331E+15;MAK Wheel Chair;31313;2021;2021;Baik;Belum;5133300;DAK;;;
;1033;;;10903021;Examination light / Examination lamp / Lampu periksa / Hanging lamp;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;1033;;;20403030;Oxygen Concentrator / Portable Oxygen Generator. ;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;***;;;Gudang alat medik;;;;;;;;;;;;;;
;1036;;;20501040;Vena section;Ya;151051;MEDICON Vena Sectio Set;vena sectio;2018;2018;Baik;Belum;12021611;DAK;;;
;***;;;ICCU Jantung dan Pembuluh Darah;;;;;;;;;;;;;;
;123;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;1,81202E+13;SARANDI KARYA NUGRAHA;KA 19-01 BSS;2018;2022;Baik;Belum;15810000;DAK;;;PT.SARANDI KARYA NUGRAHA
;123;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;2,10337E+15;MAK;36609;2021;2022;Baik;Belum;14943000;DAK;;;
;123;;;20902046;Syringe Pump;Ya;001.terumo;terumo terfusion syringe pump;TERUMO;2017;2022;Baik;Belum;17019200;APBD;;;
;123;;;20902046;Syringe Pump;Ya;002.terumo;terumo terefusion syringe pump;TERUMO;2017;2022;Baik;Belum;17019200;APBD;;;
;123;;;20902046;Syringe Pump;Ya;003.terumo;terumo terefusion syring pump;TERUMO;2017;2022;Baik;Belum;17019200;APBD;;;
;123;;;20902046;Syringe Pump;Ya;1703010252;TERUMO;TE-SS700N03;2018;2022;Baik;Belum;17019200;DAK;PT.KIMIA FARMA TRADING;;
;123;;;20902046;Syringe Pump;Ya;1703010250;TERUMO;TE-SS700N03;2018;2022;Baik;Belum;17019200;DAK;PT.KIMIA FARMA TRADING;;
;123;;;20902046;Syringe Pump;Ya;1703010249;TERUMO;TE-SS700N03;2018;2022;Baik;Belum;17019200;DAK;PT.KIMIA FARMA TRADING;;
;123;;;20902046;Syringe Pump;Ya;1703010248;TERUMO;TE-SS700N03;2018;2022;Baik;Belum;17019200;DAK;PT.KIMIA FARMA TRADING;;
;123;;;20902046;Syringe Pump;Ya;1703010246;TERUMO;TE-SS700N03;2018;2022;Baik;Belum;17019200;DAK;PT.KIMIA FARMA TRADING;;
;123;;;20902046;Syringe Pump;Ya;19810T070188;CHANGSHA BEYOND SYRINGE PUMP;BYZ-810T;2020;2022;Baik;Belum;15933251;DAK;PT. GLOBAL SYSTECH MEDIKA;AKL 20902214109;
;123;;;20902046;Syringe Pump;Ya;19810T070192;CHANGSHA BEYOND SYRINGE PUMP;BYZ-810T;2020;2022;Baik;Belum;15933251;DAK;PT. GLOBAL SYSTECH MEDIKA;AKL 20902214109;
;123;;;20902046;Syringe Pump;Ya;19810T070184;CHANGSHA BEYOND SYRINGE PUMP;BYZ-810T;2020;2022;Baik;Belum;15933251;DAK;PT. GLOBAL SYSTECH MEDIKA;AKL 20902214109;
;123;;;20902046;Syringe Pump;Ya;19810T070178;CHANGSHA BEYOND SYRINGE PUMP;BYZ-810T;2020;2022;Baik;Belum;15933251;DAK;PT. GLOBAL SYSTECH MEDIKA;AKL 20902214109;
;123;;;20902046;Syringe Pump;Ya;19810T070182;CHANGSHA BEYOND SYRINGE PUMP;BYZ-810T;2020;2022;Baik;Belum;15933251;DAK;PT. GLOBAL SYSTECH MEDIKA;AKL 20902214109;
;123;;;20502008;Echocardiograph.;Ya;01.echo;GE Vivid s6;UNKN;2016;2022;Baik;Belum;1569893880;APBD;;;
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;01bed side monitor;Mindray beneheart;-unknown-;2015;2022;Baik;Belum;137830000;APBD;;;Bed side monitor
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;02bed side monitor;Mindray beneherat;-unknown-;2015;2022;Baik;Belum;137830000;APBD;;;Bed side monitor
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;03bed side monitor;Mindray beneherat;-unknown-;2015;2022;Baik;Belum;137830000;APBD;;;Bed side monitor
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;04bed side monitor;Mindray beneherat;-unknown-;2015;2022;Baik;Belum;137830000;APBD;;;Bed side monitor
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;05 bed side monitor;Mindray beneherat;-unknown-;2015;2022;Baik;Belum;137830000;APBD;;;Bed side monitor
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;014patien monitor;GE B20i w/bp critical care;GE B2Oi;2017;2022;Baik;Belum;108395833;APBD;;;patient monitor standar
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;015patien monitor;GE B20i w/bp critical care;GE B2Oi;2017;2022;Baik;Belum;108395833;APBD;;;patient monitor standar
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;016patien monitor;GE B20i w/bp critical care;GE B2O1;2017;2022;Baik;Belum;108395833;APBD;;;patient monitor standar
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;017 patien monitor;GE B20i w/bp critical care;GE B2Oi;2017;2022;Baik;Belum;108395833;APBD;;;patient monitor standar
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;018.patien monitor;GE B20i w/bp critical care;GE B2Oi;2017;2022;Baik;Belum;108395833;APBD;;;patien monitor standar
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;019.patien monitor;GE B20i w/bp critical care;GE B2Oi;2017;2022;Baik;Belum;108395833;APBD;;;patien monitor standar
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;AC 618018758;MINDRAY;EPM 12;2021;2022;Baik;Belum;81973400;DAK;;;PASIEN MONITOR
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;AC 6180118755;MINDRAY;EPM 12;2021;2022;Baik;Belum;81973400;DAK;;;PATIEN MONITOR
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;AC 618018756;MINDRAY;EPM 12;2021;2022;Baik;Belum;81973400;DAK;;;PATIEN MONITOR
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;AC 618018757;MINDRAY;EPM 12;2021;2022;Baik;Belum;81973400;DAK;;;PATIEN MONITOR
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;KMIH121260115005N-0134;BISAMED;VSM 700;2022;2023;Baik;Belum;69147000;BLU;;;PATIEN MONITOR
;123;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;KMIH121260115005N-0046;BISAMED;VSM700;2022;2023;Baik;Belum;69147000;BLU;;;PATIENT MONITOR
;123;;;20505007;Defibrilator;Ya;001 dc shock;Mindray beneheart;-unknown-;2015;2022;Baik;Belum;120835000;APBD;;;dc shock
;123;;;20505007;Defibrilator;Ya;DZ 11011476;MINDRAY;D6;2021;2022;Baik;Belum;135120600;DAK;;;
;123;;;205020096ch;ECG/EKG/Electrocardiograph 6 CH;Ya;073POB007066;BTL Electrocardiograph;BTL 08 MT Plus;2018;2018;Baik;Belum;48000000;DAK;PT. BOLD TECHNOLOGIES LEADING INDONESIA;AKL 20502113383;
;123;;;205020096ch;ECG/EKG/Electrocardiograph 6 CH;Ya;073P0B00776;BTL Electrocardiograph;BTL 08 MT Plus;2019;2019;Baik;Belum;62410000;DAK;PT. BOLD TECHNOLOGIES LEADING INDONESIA;AKL 20502113383;
;123;;;205020096ch;ECG/EKG/Electrocardiograph 6 CH;Ya;02711.EKG;Philips Expression Information Portal;860310;2021;2022;Baik;Belum;222880000;DAK;;;
;123;;;20502020;Pulse Oxymeter / Oximeter / Pulse Oximeter / Oksigen Saturasi/SPO2;Ya;HPA18B0146;MEDICAL SUPPLY;PULSE OXIMETER;2018;2022;Baik;Belum;13240900;DAK;KREUZ SEPTIAN MAHENDRA;;
;123;;;20502020;Pulse Oxymeter / Oximeter / Pulse Oximeter / Oksigen Saturasi/SPO2;Ya;0A420A2529;CHARMCARE;CX-130;2020;2022;Baik;Belum;5670333;BLU;;;
;123;;;20902035;Infusion pump;Ya;1703000058;TERUMO;172CW3;2018;2022;Baik;Belum;24909060;DAK;PT.KIMIA FARMA TRADING;;
;123;;;20902035;Infusion pump;Ya;1703000056;TERUMO;172CW3;2018;2018;Baik;Belum;24909060;DAK;PT.KIMIA FARMA TRADING;;
;123;;;20902035;Infusion pump;Ya;SK 10126512;MINDRAY;VPS;2021;2022;Baik;Belum;19650000;DAK;;;
;123;;;20902035;Infusion pump;Ya;SK 10126500;MINDRAY;VPS;2021;2022;Baik;Belum;19650000;DAK;;;
;123;;;20902035;Infusion pump;Ya;SK 10126685;MINDRAY;VPS;2021;2022;Baik;Belum;19650000;DAK;;;
;123;;;20902035;Infusion pump;Ya;SK 10126510;MINDRAY;VPS;2021;2022;Baik;Belum;19650000;DAK;;;
;123;;;10902018;Antidecubitus Matras;Ya;20170153137;LINET Virtuoso Alternating Pressure Mattress;LINET MATRAS;2018;2022;Baik;Belum;139951112;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;
;123;;;10902018;Antidecubitus Matras;Ya;20170153140;LINET Virtuoso Alternating Pressure Mattress;LINET MATRAS;2018;2022;Baik;Belum;139951112;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;
;123;;;10902018;Antidecubitus Matras;Ya;20170153142;LINET Virtuoso Alternating Pressure Mattress;LINET MATRAS;2018;2022;Baik;Belum;139951112;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;
;123;;;10902018;Antidecubitus Matras;Ya;2021T08P090064;MEDINA;-unknown-;2021;2022;Baik;Belum;31509500;DAK;;;
;123;;;10902018;Antidecubitus Matras;Ya;2021T08P090062;MEDINA;-unknown-;2021;2022;Baik;Belum;31509500;DAK;;;
;123;;;10902018;Antidecubitus Matras;Ya;2021T08P090028;MEDINA;-unknown-;2021;2022;Baik;Belum;31509500;DAK;;;
;123;;;10902018;Antidecubitus Matras;Ya;2021T08P090063;MEDINA;-unknown-;2021;2022;Baik;Belum;31509500;DAK;;;
;123;;;10902018;Antidecubitus Matras;Ya;2021T08P090061;MEDINA;-unknown-;2021;2022;Baik;Belum;31509500;DAK;;;
;123;;;20501040;Vena section;Ya;91514;MEDICON Vena Sectio Set;vena sectio;2018;2022;Baik;Belum;12021611;DAK;;;
;123;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;123;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;123;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;123;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;123;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2022;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;123;;;10903172;Lemari Peralatan;Ya;20711;MAK INSTRUMENT;32901;2018;2018;Baik;Belum;5688485;DAK;;;INSTRUMENT CABINET
;123;;;20903029;"Suction pump/Pompa vakum /Vacuum-powered body fluid suction apparatus; Suction Pump Mobile ";Ya;1907531;GEMMY;SU 305P;2020;2020;Baik;Belum;26026342;DAK;;;
;123;;;10403079;Ventilator;Ya;20711;HAMILTON;-unknown-;2016;2019;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;123;;;10902007;Bed patient;Ya;20711;MAK;-unknown-;2011;2011;Baik;Belum;16335450;APBD;;;CATHLAB
;123;;;10902007;Bed patient;Ya;20711;SUPRAMAK BED;-unknown-;2011;2011;Baik;Belum;13000000;APBD;;;CATH LAB
;123;;;10902007;Bed patient;Ya;20711;MAK;-unknown-;2011;2011;Baik;Belum;16335450;APBD;;;
;123;;;10902007;Bed patient;Ya;20711;SUPRAMAK BED;-unknown-;2011;2011;Baik;Belum;13000000;APBD;;;
;123;;;10902007;Bed patient;Ya;20711;SUPRAMAK BED;-unknown-;2011;2011;Baik;Belum;13000000;APBD;;;
;123;;;10902007;Bed patient;Ya;20711;SUPRAMAK BED;-unknown-;2011;2011;Baik;Belum;13000000;APBD;;;
;123;;;10902007;Bed patient;Ya;20711;SUPRAMAK BED;-unknown-;2011;2011;Baik;Belum;13000000;APBD;;;
;123;;;10902007;Bed patient;Ya;20711;SUPRAMAK BED;-unknown-;2011;2011;Baik;Belum;13000000;APBD;;;
;123;;;10902007;Bed patient;Ya;20711;SUPRAMAK BED;-unknown-;2011;2011;Baik;Belum;13000000;APBD;;;
;123;;;10901006;"Timbangan dewasa; ";Ya;5000197741;HEALTH O METER;-unknown-;2021;2021;Baik;Belum;9900200;DAK;;;
;123;;;11402026;Kursi roda;Ya;2,10331E+15;MAK Wheel Chair;31313;2021;2021;Baik;Belum;5133300;DAK;;;
;123;;;11501050;X-Ray Film Viewer;Ya;2,11425E+12;Karixa;KA2702A;2021;2022;Baik;Belum;3050333;DAK;;;
;123;;;20901015;Central Monitor;Ya;JB-18016508;MINDRAY;BENEFUSION;2021;2022;Baik;Belum;139151150;DAK;;;
;123;;;20903115;Blanket warmer/Hipotermia unit;Ya;01 BLANKET;IOB;-unknown-;2022;2023;Baik;Belum;40000000;BLU;;;
;123;;;20903115;Blanket warmer/Hipotermia unit;Ya;02 BLANKET;IOB;-unknown-;2022;2023;Baik;Belum;40000000;BLU;;;
;123;;;20403092;Cardiac Resuscitation;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;123;;;21501023;Ultrasonic pulsed echo imaging system;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;123;;;21501030;Image-intensified fluoroscopic x-ray system ;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;123;;;20501039;Intra-aortic Ballon Pump (IABP);Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;123;;;20403030;Oxygen Concentrator / Portable Oxygen Generator. ;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;123;;;20503013;Pacemaker generator function analyzer;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;123;;;20501042;Pericard Sintesis Set;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;***;;;Ruangan rawat pasien Isolasi tipe tekanan standar (kelas S) ICU;;;;;;;;;;;;;;
;160;;;20902045;ICU Bed Electric;Ya;0;;;;;Baik;Belum;0;APBN;;;
;160;;;10903021;Examination light / Examination lamp / Lampu periksa / Hanging lamp;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;160;;;20403044;Nebulizer;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;160;;;20903029;"Suction pump/Pompa vakum /Vacuum-powered body fluid suction apparatus; Suction Pump Mobile ";Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;160;;;20403030;Oxygen Concentrator / Portable Oxygen Generator. ;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;160;;;1801051;Tensimeter;Ya;20711;ERKA;BERDIRI;2011;2011;Rusak;Belum;13000000;APBD;;;
;160;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;14;GE B2Oi w/ibp critical care;GE B20I;2017;2017;Baik;Belum;108395833;APBD;;;Patien monitor standar
;160;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;15;GE B2Oi w/ibp critical care;GE B20I;2017;2017;Baik;Belum;108395833;APBD;;;patirn monitor standar
;160;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;16;GE B2Oi w/ibp critical care;GE B20I;2017;2017;Baik;Belum;108395833;APBD;;;patien monitor standar
;160;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;17;GE B2Oi w/ibp critical care;GE B20I;2017;2017;Baik;Belum;108395833;APBD;;;patien monitor standar
;160;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;18;GE B2Oi w/ibp critical care;GE B20I;2017;2017;Baik;Belum;108395833;APBD;;;patien monitor standar
;160;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;19;GE B2Oi w/ibp critical care;GE B20I;2017;2017;Baik;Belum;108395833;APBD;;;patien monitor standar
;160;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;20;GE B2Oi w/ibp critical care;GE B20I;2017;2017;Baik;Belum;108395833;APBD;;;patien monitor standar
;160;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;21;GE B2Oi w/ibp critical care;GE B20I;2017;2017;Baik;Belum;108395833;APBD;;;patien monitor standar
;160;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;22;GE B2Oi w/ibp critical care;GE B20I;2017;2017;Baik;Belum;108395833;APBD;;;patien monitor standar
;160;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;23;GE B2Oi w/ibp critical care;GE B20I;2017;2017;Baik;Belum;108395833;APBD;;;patien monitor standar
;160;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;24;GE B2Oi w/ibp critical care;GE B20I;2017;2017;Baik;Belum;108395833;APBD;;;patien monitor standar
;160;;;20902035;Infusion pump;Ya;1703000064;TERUMO;172CW3;2018;2018;Baik;Belum;24909060;DAK;PT.KIMIA FARMA TRADING;;
;160;;;20902035;Infusion pump;Ya;1703000059;TERUMO;172CW3;2018;2018;Baik;Belum;24909060;DAK;PT.KIMIA FARMA TRADING;;
;160;;;20902046;Syringe Pump;Ya;1703010265;TERUMO;TE-SS700N03;2018;2018;Baik;Belum;17019200;DAK;PT.KIMIA FARMA TRADING;;
;160;;;20902046;Syringe Pump;Ya;1703010261;TERUMO;TE-SS700N03;2018;2018;Baik;Belum;17019200;DAK;PT.KIMIA FARMA TRADING;;
;160;;;20902046;Syringe Pump;Ya;1703010260;TERUMO;TE-SS700N03;2018;2018;Baik;Belum;17019200;DAK;PT.KIMIA FARMA TRADING;;
;160;;;20902046;Syringe Pump;Ya;1703010259;TERUMO;TE-SS700N03;2018;2018;Baik;Belum;17019200;DAK;PT.KIMIA FARMA TRADING;;
;160;;;20902046;Syringe Pump;Ya;1703010256;TERUMO;TE-SS700N03;2018;2018;Baik;Belum;17019200;DAK;PT.KIMIA FARMA TRADING;;
;160;;;10403079;Ventilator;;;;;;;;;;;;;
;***;;;Sentral Monitoring/ Nurse Station ICU;;;;;;;;;;;;;;
;852;;;10903172;Lemari Peralatan;Ya;20711;MAK INSTRUMENT;32901;2018;2018;Baik;Belum;5688485;DAK;;;INSTRUMENT CABINET
;**;;Pelayanan Cathlab;;;;;;;;;;;;;;;
;***;;;Diagnostik Invasif, INB;;;;;;;;;;;;;;
;1526;;;10403079;Ventilator;Ya;88954;MAQUET SERVO-i Intensive Care Ventilator;-unknown-;2018;2018;Baik;Belum;811868000;DAK;PT.INDOSOPHA SAKTI;;C02 ANALYSEE,AUTOMODE,NASAL CPAP
;1526;;;10403079;Ventilator;Ya;48938;MAQUET SERVO-i Intensive Care Ventilator;-unknown-;2018;2018;Baik;Belum;84628115;DAK;PT.INDOSOPHA SAKTI;;VENTILATOR OPTIONAL COMPRESSOR
;1526;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;K9170703013;MEDITECH ENGLAND;M700-797/17;2018;2018;Baik;Belum;660747271;DAK;;;
;1526;;;20502037;Electrocardiograph, Monitor;Ya;19239351;HEARTSCCREN;112C-1;2020;2020;Baik;Belum;59500000;DAK;;;
;1526;;;20505007;Defibrilator;Ya;DZ 11011475;MINDRAY;D6;2021;2022;Baik;Belum;135120600;DAK;;;
;**;;Pelayanan Kebidanan dan Penyakit Kandungan;;;;;;;;;;;;;;;
;***;;;Ruang Persiapan Bersalin (Observasi) dengan komplikasi (pre-eclamsy labour);;;;;;;;;;;;;;
;1014;;;21102006;Fetal ultrasonic monitor and accessories;Ya;0;;;2000;;Baik;Belum;0;APBD;;;
;1014;;;20502039;Cardiotocograph/CTG;Ya;2;-unknown-;-unknown-;2014;2014;Baik;Belum;0;APBD;;;
;1014;;;20502039;Cardiotocograph/CTG;Ya;1;-unknown-;-unknown-;2014;2014;Baik;Belum;0;APBD;;;
;1014;;;10901006;"Timbangan dewasa; ";Ya;2;HEALTH SCLINK;ZT 120;2000;2000;Baik;Belum;0;APBD;;;
;1014;;;10901006;"Timbangan dewasa; ";Ya;2;SMIC;ZT 120;2000;2000;Baik;Belum;0;APBD;;;
;1014;;;10903021;Examination light / Examination lamp / Lampu periksa / Hanging lamp;Ya;2;KARIXA;NT 50;2000;2000;Baik;Belum;0;APBD;;;
;1014;;;20501033;Stetoskop;Ya;20711;ONE MED;-unknown-;2017;2017;Baik;Belum;0;APBD;;;
;1014;;;1801051;Tensimeter;Ya;0;;;2000;;Baik;Belum;0;APBD;;;
;1014;;;10902007;Bed patient;Ya;20711;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1014;;;10902007;Bed patient;Ya;20711;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1014;;;20902005;Bed patient electric;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;1014;;;20502037;Electrocardiograph, Monitor;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;1014;;;21102019;USG 3D;Ya;C3;LOGIC;PREMIUM;2017;2017;Baik;Belum;0;APBD;;;
;1014;;;20901011;Termometer digital;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;***;;;Ruangan Laktasi + KIE;;;;;;;;;;;;;;
;1020;;;11105004;Nonpowered breast pump;Ya;0;;;;;Rusak;Belum;0;APBN;;;Belum ada
;***;;;Ruangan Perawatan (Post Partum);;;;;;;;;;;;;;
;1022;;;1801051;Tensimeter;Ya;20711;ERKEMETER;-unknown-;2017;2017;Baik;Belum;0;APBD;;;
;1022;;;1801051;Tensimeter;Ya;20711;ERKEMETER;-unknown-;2017;2017;Baik;Belum;0;APBD;;;
;1022;;;11402026;Kursi roda;Ya;20711;MAX LOAD;-unknown-;2000;2000;Baik;Belum;0;APBD;;;
;1022;;;11402026;Kursi roda;Ya;2,10331E+15;MAK Wheel Chair;31313;2021;2021;Baik;Belum;5134000;DAK;;;TUMBU DADI
